1140127.00, 9824.00, 9866.00, 9715.00, 9783.00
1140129.00, 9882.00, 9964.00, 9838.00, 9908.00
1140130.00, 9688.00, 9823.00, 9664.00, 9807.00
1140204.00, 9499.00, 9560.00, 9468.00, 9550.00
1140205.00, 9606.00, 9627.00, 9413.00, 9476.00
1140206.00, 9532.00, 9583.00, 9481.00, 9504.00
1140207.00, 9632.00, 9685.00, 9535.00, 9620.00
1140210.00, 9674.00, 9720.00, 9588.00, 9594.00
1140211.00, 9585.00, 9898.00, 9576.00, 9822.00
1140212.00, 9915.00, 10027.00, 9885.00, 9980.00
1140213.00, 9940.00, 9953.00, 9821.00, 9863.00
1140214.00, 9933.00, 10013.00, 9900.00, 9946.00
1140217.00, 10020.00, 10147.00, 10004.00, 10092.00
1140218.00, 10099.00, 10108.00, 9992.00, 10041.00
1140219.00, 10018.00, 10114.00, 9952.00, 10033.00
1140220.00, 10029.00, 10200.00, 9850.00, 9966.00
1140221.00, 10134.00, 10136.00, 9880.00, 9931.00
1140224.00, 9997.00, 10000.00, 9666.00, 9790.00
1140225.00, 9885.00, 9925.00, 9675.00, 9742.00
1140227.00, 9749.00, 9967.00, 9736.00, 9933.00
1140228.00, 9950.00, 10048.00, 9803.00, 9900.00
1140303.00, 9700.00, 9877.00, 9698.00, 9740.00
1140304.00, 9732.00, 9854.00, 9706.00, 9774.00
1140305.00, 9861.00, 9878.00, 9626.00, 9656.00
1140306.00, 9672.00, 9753.00, 9613.00, 9643.00
1140307.00, 9676.00, 9783.00, 9661.00, 9720.00
1140310.00, 9568.00, 9575.00, 9479.00, 9527.00
1140311.00, 9527.00, 9590.00, 9481.00, 9528.00
1140312.00, 9395.00, 9399.00, 9286.00, 9362.00
1140313.00, 9371.00, 9522.00, 9297.00, 9331.00
1140314.00, 9225.00, 9322.00, 9190.00, 9292.00
1140317.00, 9252.00, 9376.00, 9247.00, 9316.00
1140318.00, 9343.00, 9386.00, 9279.00, 9330.00
1140319.00, 9362.00, 9378.00, 9256.00, 9355.00
1140320.00, 9262.00, 9368.00, 9142.00, 9215.00
1140321.00, 9215.00, 9473.00, 9192.00, 9413.00
1140324.00, 9557.00, 9736.00, 9471.00, 9691.00
1140325.00, 9637.00, 9782.00, 9635.00, 9687.00
1140326.00, 9794.00, 9907.00, 9774.00, 9840.00
1140328.00, 9911.00, 10062.00, 9908.00, 9991.00
1140331.00, 10107.00, 10172.00, 9980.00, 10081.00
1140401.00, 10119.00, 10173.00, 10041.00, 10077.00
1140402.00, 10123.00, 10140.00, 9990.00, 10033.00
1140403.00, 10092.00, 10200.00, 10055.00, 10080.00
1140404.00, 10091.00, 10186.00, 10047.00, 10131.00
1140407.00, 10119.00, 10221.00, 10093.00, 10165.00
1140408.00, 10163.00, 10369.00, 10159.00, 10319.00
1140409.00, 10348.00, 10451.00, 10302.00, 10372.00
1140410.00, 10397.00, 10603.00, 10207.00, 10425.00
1140411.00, 10348.00, 10367.00, 10156.00, 10239.00
1140414.00, 10196.00, 10314.00, 10181.00, 10253.00
1140415.00, 10242.00, 10270.00, 10014.00, 10022.00
1140416.00, 10036.00, 10147.00, 9986.00, 10026.00
1140417.00, 10072.00, 10138.00, 10021.00, 10067.00
1140422.00, 10018.00, 10065.00, 9951.00, 10048.00
1140423.00, 10078.00, 10099.00, 9875.00, 9879.00
1140424.00, 9920.00, 9976.00, 9888.00, 9924.00
1140425.00, 9888.00, 9951.00, 9773.00, 9791.00
1140429.00, 9741.00, 9850.00, 9643.00, 9833.00
1140430.00, 9807.00, 9825.00, 9679.00, 9712.00
1140502.00, 9732.00, 9855.00, 9714.00, 9775.00
1140505.00, 9751.00, 9830.00, 9615.00, 9689.00
1140507.00, 9687.00, 9703.00, 9581.00, 9624.00
1140508.00, 9675.00, 9782.00, 9632.00, 9665.00
1140509.00, 9652.00, 9712.00, 9608.00, 9621.00
1140512.00, 9668.00, 9846.00, 9573.00, 9774.00
1140513.00, 9805.00, 9860.00, 9772.00, 9820.00
1140514.00, 9853.00, 10011.00, 9834.00, 9908.00
1140515.00, 9914.00, 9973.00, 9863.00, 9894.00
1140516.00, 9830.00, 9911.00, 9804.00, 9894.00
1140519.00, 9935.00, 9937.00, 9754.00, 9860.00
1140520.00, 9885.00, 9943.00, 9810.00, 9823.00
1140521.00, 9791.00, 9997.00, 9771.00, 9940.00
1140522.00, 9978.00, 10146.00, 9970.00, 10076.00
1140523.00, 10086.00, 10141.00, 10062.00, 10090.00
1140526.00, 10151.00, 10159.00, 10039.00, 10113.00
1140527.00, 10129.00, 10130.00, 10017.00, 10068.00
1140529.00, 9990.00, 10076.00, 9955.00, 9992.00
1140530.00, 10009.00, 10122.00, 9986.00, 10074.00
1140603.00, 10209.00, 10228.00, 10128.00, 10159.00
1140604.00, 10211.00, 10211.00, 10094.00, 10140.00
1140605.00, 10135.00, 10207.00, 10098.00, 10195.00
1140606.00, 10277.00, 10277.00, 10153.00, 10179.00
1140609.00, 10233.00, 10285.00, 10177.00, 10230.00
1140610.00, 10305.00, 10387.00, 10261.00, 10344.00
1140611.00, 10327.00, 10359.00, 10305.00, 10323.00
1140612.00, 10306.00, 10347.00, 10257.00, 10347.00
1140613.00, 10289.00, 10448.00, 10270.00, 10392.00
1140616.00, 10371.00, 10472.00, 10359.00, 10395.00
1140617.00, 10399.00, 10409.00, 10330.00, 10351.00
1140618.00, 10351.00, 10416.00, 10317.00, 10337.00
1140619.00, 10459.00, 10459.00, 10297.00, 10307.00
1140620.00, 10336.00, 10432.00, 10296.00, 10361.00
1140623.00, 10308.00, 10529.00, 10161.00, 10170.00
1140624.00, 10207.00, 10258.00, 10197.00, 10221.00
1140625.00, 10216.00, 10250.00, 10127.00, 10194.00
1140627.00, 10179.00, 10270.00, 10113.00, 10187.00
1140630.00, 10210.00, 10318.00, 10136.00, 10242.00
1140702.00, 10310.00, 10418.00, 10289.00, 10413.00
1140703.00, 10412.00, 10494.00, 10396.00, 10463.00
1140704.00, 10500.00, 10538.00, 10464.00, 10484.00
1140707.00, 10506.00, 10535.00, 10437.00, 10477.00
1140708.00, 10488.00, 10536.00, 10458.00, 10499.00
1140709.00, 10454.00, 10495.00, 10288.00, 10321.00
1140710.00, 10380.00, 10399.00, 10316.00, 10338.00
1140711.00, 10318.00, 10403.00, 10284.00, 10388.00
1140714.00, 10436.00, 10508.00, 10400.00, 10467.00
1140715.00, 10514.00, 10568.00, 10450.00, 10480.00
1140716.00, 10502.00, 10547.00, 10436.00, 10470.00
1140717.00, 10505.00, 10510.00, 10390.00, 10450.00
1140718.00, 10355.00, 10439.00, 10316.00, 10428.00
1140721.00, 10421.00, 10457.00, 10312.00, 10325.00
1140722.00, 10392.00, 10638.00, 10376.00, 10600.00
1140723.00, 10650.00, 10839.00, 10635.00, 10808.00
1140724.00, 10816.00, 10962.00, 10816.00, 10941.00
1140725.00, 10970.00, 11016.00, 10873.00, 11015.00
1140728.00, 11015.00, 11167.00, 11001.00, 11049.00
1140730.00, 11156.00, 11266.00, 11081.00, 11126.00
1140731.00, 11114.00, 11230.00, 11053.00, 11140.00
1140801.00, 11000.00, 11088.00, 10955.00, 10978.00
1140804.00, 11000.00, 11164.00, 11000.00, 11075.00
1140805.00, 11080.00, 11108.00, 10952.00, 10989.00
1140806.00, 10903.00, 10969.00, 10839.00, 10960.00
1140807.00, 10912.00, 10976.00, 10846.00, 10869.00
1140808.00, 10816.00, 10916.00, 10705.00, 10844.00
1140811.00, 10973.00, 11045.00, 10933.00, 11036.00
1140812.00, 11070.00, 11077.00, 10971.00, 11070.00
1140813.00, 11070.00, 11203.00, 11000.00, 11201.00
1140814.00, 11216.00, 11224.00, 11028.00, 11060.00
1140815.00, 11117.00, 11148.00, 11046.00, 11092.00
1140818.00, 11084.00, 11116.00, 10952.00, 11078.00
1140819.00, 11118.00, 11139.00, 11009.00, 11087.00
1140820.00, 11103.00, 11109.00, 11014.00, 11032.00
1140821.00, 11064.00, 11066.00, 10865.00, 10915.00
1140822.00, 10968.00, 11059.00, 10940.00, 11047.00
1140825.00, 11008.00, 11153.00, 10977.00, 11110.00
1140826.00, 11070.00, 11156.00, 11062.00, 11129.00
1140828.00, 11046.00, 11112.00, 10857.00, 10890.00
1140829.00, 10840.00, 10977.00, 10827.00, 10944.00
1140901.00, 10889.00, 10949.00, 10850.00, 10902.00
1140902.00, 10913.00, 10953.00, 10763.00, 10946.00
1140903.00, 10972.00, 11323.00, 10947.00, 11320.00
1140904.00, 11280.00, 11394.00, 11272.00, 11328.00
1140905.00, 11363.00, 11387.00, 11281.00, 11327.00
1140908.00, 11383.00, 11406.00, 11304.00, 11390.00
1140910.00, 11296.00, 11305.00, 11045.00, 11053.00
1140911.00, 11080.00, 11163.00, 10959.00, 10992.00
1140912.00, 11006.00, 11057.00, 10951.00, 11002.00
1140915.00, 10920.00, 10933.00, 10792.00, 10861.00
1140916.00, 10811.00, 10881.00, 10705.00, 10738.00
1140917.00, 10909.00, 10955.00, 10845.00, 10881.00
1140918.00, 10860.00, 10866.00, 10740.00, 10814.00
1140919.00, 10861.00, 10884.00, 10698.00, 10795.00
